Datum;Uhrzeit;T-DHT22;FR-DHT22;FA-DHT22;CO2-PASCO2
2021.01.31;12:54:18;21,9;41,7;8,0;1403
2021.01.31;12:54:46;22,0;42,0;8,2;1404
2021.01.31;12:55:04;22,0;41,9;8,1;1432
2021.01.31;12:55:23;21,9;42,1;8,1;1416
2021.01.31;12:55:41;22,0;41,8;8,1;1421
2021.01.31;12:56:09;22,0;42,0;8,2;1419
2021.01.31;12:56:27;22,0;41,8;8,1;1422
2021.01.31;12:56:46;22,0;41,7;8,1;1424
2021.01.31;12:57:04;22,0;41,8;8,1;1423
2021.01.31;12:57:32;22,0;42,0;8,2;1477
2021.01.31;12:57:50;22,0;41,9;8,1;1435
2021.01.31;12:58:09;21,9;41,8;8,1;1438
2021.01.31;12:58:27;22,0;41,8;8,1;1434
2021.01.31;12:58:55;22,0;42,2;8,2;1438
2021.01.31;12:59:13;21,9;42,0;8,1;1436
2021.01.31;12:59:31;22,0;41,8;8,1;1453
2021.01.31;12:59:50;22,0;41,9;8,1;1453
2021.01.31;13:00:18;22,0;42,1;8,2;1459
2021.01.31;13:00:36;21,9;41,9;8,1;1449
2021.01.31;13:00:54;22,0;41,8;8,1;1455
2021.01.31;13:01:12;22,0;42,0;8,2;1457
2021.01.31;13:01:40;22,0;42,1;8,2;1468
2021.01.31;13:01:59;22,0;41,8;8,1;1472
2021.01.31;13:02:17;22,0;41,0;8,0;1473
2021.01.31;13:02:35;22,0;42,0;8,2;1503
2021.01.31;13:03:03;22,0;42,3;8,2;1506
2021.01.31;13:03:22;22,0;42,1;8,2;1507
2021.01.31;13:03:40;22,0;42,1;8,2;1502
2021.01.31;13:03:58;22,0;42,0;8,2;1504
2021.01.31;13:04:26;22,0;42,3;8,2;1529
2021.01.31;13:04:44;22,0;42,2;8,2;1562
2021.01.31;13:05:03;22,0;42,0;8,2;1534
2021.01.31;13:05:21;22,0;42,1;8,2;1562
2021.01.31;13:05:49;22,0;41,3;8,0;1524
2021.01.31;13:06:07;22,0;42,0;8,2;1562
2021.01.31;13:06:26;22,0;42,2;8,2;1543
2021.01.31;13:06:44;22,0;42,0;8,2;1571
2021.01.31;13:07:12;22,0;42,3;8,2;1538
2021.01.31;13:07:30;22,0;42,0;8,2;1532
2021.01.31;13:07:48;22,0;42,0;8,2;1567
2021.01.31;13:08:07;22,0;42,0;8,2;1533
2021.01.31;13:08:35;22,0;41,0;8,0;1534
2021.01.31;13:08:53;22,0;42,1;8,2;1550
2021.01.31;13:09:11;22,0;42,0;8,2;1545
2021.01.31;13:09:30;22,0;42,1;8,2;1551
2021.01.31;13:09:57;22,0;42,3;8,2;1549
2021.01.31;13:10:16;22,0;42,3;8,2;1550
2021.01.31;13:10:34;22,0;42,2;8,2;1563
2021.01.31;13:10:52;22,0;42,1;8,2;1568
2021.01.31;13:11:20;22,0;42,5;8,2;1562
2021.01.31;13:11:39;22,0;42,3;8,2;1581
2021.01.31;13:11:57;22,0;42,1;8,2;1585
2021.01.31;13:12:15;22,0;42,2;8,2;1574
2021.01.31;13:12:43;22,0;42,4;8,2;1580
2021.01.31;13:13:01;22,0;42,1;8,2;1581
2021.01.31;13:13:20;22,0;42,1;8,2;1597
2021.01.31;13:13:38;22,0;42,6;8,3;1621
2021.01.31;13:14:06;22,0;42,2;8,2;1631
2021.01.31;13:14:24;22,1;42,6;8,3;1621
2021.01.31;13:14:43;22,1;42,6;8,3;1610
2021.01.31;13:15:01;22,1;42,4;8,3;1619
2021.01.31;13:15:29;22,1;42,8;8,4;1606
2021.01.31;13:15:47;22,0;42,4;8,2;1615
2021.01.31;13:16:05;22,1;42,7;8,3;1608
2021.01.31;13:16:24;22,1;42,3;8,3;1613
2021.01.31;13:16:52;22,1;42,5;8,3;1621
2021.01.31;13:17:10;22,1;42,3;8,3;1633
2021.01.31;13:17:28;22,1;42,2;8,2;1635
2021.01.31;13:17:47;22,1;42,3;8,3;1640
2021.01.31;13:18:14;22,2;42,7;8,4;1655
2021.01.31;13:18:33;22,1;42,3;8,3;1648
2021.01.31;13:18:51;22,1;42,1;8,2;1651
2021.01.31;13:19:09;22,1;42,2;8,2;1646
2021.01.31;13:19:37;22,1;42,6;8,3;1652
2021.01.31;13:19:56;22,1;42,3;8,3;1663
2021.01.31;13:20:14;22,1;42,4;8,3;1681
2021.01.31;13:20:32;22,1;42,4;8,3;1682
2021.01.31;13:21:00;22,1;42,8;8,4;1691
2021.01.31;13:21:18;22,1;42,6;8,3;1693
2021.01.31;13:21:37;22,1;42,6;8,3;1697
2021.01.31;13:21:55;22,1;42,6;8,3;1709
2021.01.31;13:22:23;22,1;42,6;8,3;1710
2021.01.31;13:22:41;22,1;42,5;8,3;1704
2021.01.31;13:23:00;22,1;42,4;8,3;1702
2021.01.31;13:23:18;22,1;42,3;8,3;1697
2021.01.31;13:23:46;22,1;42,9;8,4;1700
2021.01.31;13:24:04;22,1;42,6;8,3;1708
2021.01.31;13:24:22;22,1;42,5;8,3;1719
2021.01.31;13:24:41;22,1;42,5;8,3;1738
2021.01.31;13:25:09;22,2;41,7;8,2;1702
2021.01.31;13:25:27;22,2;42,5;8,3;1700
2021.01.31;13:25:45;22,2;42,3;8,3;1701
2021.01.31;13:26:04;22,2;42,3;8,3;1706
2021.01.31;13:26:31;22,2;42,7;8,4;1704
2021.01.31;13:26:50;22,2;42,6;8,4;1731
2021.01.31;13:27:08;22,2;43,0;8,4;1734
2021.01.31;13:27:26;22,2;42,7;8,4;1730
2021.01.31;13:27:54;22,1;41,7;8,1;1719
2021.01.31;13:28:13;22,1;42,2;8,2;1688
2021.01.31;13:28:31;22,1;42,3;8,3;1627
2021.01.31;13:28:49;22,1;41,2;8,0;1596
2021.01.31;13:29:17;22,1;42,1;8,2;1548
2021.01.31;13:29:35;22,1;41,7;8,1;1532
2021.01.31;13:29:54;22,1;41,6;8,1;1524
2021.01.31;13:30:12;22,1;41,7;8,1;1458
2021.01.31;13:30:40;22,0;41,5;8,1;1427
2021.01.31;13:30:58;22,0;41,3;8,0;1403
2021.01.31;13:31:17;22,0;41,4;8,0;1389
2021.01.31;13:31:35;22,0;41,0;8,0;1365
2021.01.31;13:32:03;22,0;41,3;8,0;1350
2021.01.31;13:32:21;22,0;41,2;8,0;1333
2021.01.31;13:32:39;22,0;41,0;8,0;1325
2021.01.31;13:32:58;22,0;40,0;7,8;1315
2021.01.31;13:33:26;22,0;41,0;8,0;1304
2021.01.31;13:33:44;22,0;40,9;7,9;1283
2021.01.31;13:34:02;22,0;40,5;7,9;1271
2021.01.31;13:34:21;22,0;41,0;8,0;1279
2021.01.31;13:34:48;22,0;41,2;8,0;1282
2021.01.31;13:35:07;22,0;41,0;8,0;1277
2021.01.31;13:35:25;22,0;41,0;8,0;1290
2021.01.31;13:35:43;22,1;40,9;8,0;1283
2021.01.31;13:36:11;22,1;41,2;8,0;1295
2021.01.31;13:36:30;22,1;41,0;8,0;1299
2021.01.31;13:36:48;22,1;41,5;8,1;1343
2021.01.31;13:37:06;22,1;41,2;8,0;1308
2021.01.31;13:37:34;22,1;41,1;8,0;1316
2021.01.31;13:37:52;22,1;41,2;8,0;1321
2021.01.31;13:38:11;22,2;41,0;8,1;1320
2021.01.31;13:38:29;22,2;41,1;8,1;1314
2021.01.31;13:38:57;22,2;41,2;8,1;1309
2021.01.31;13:39:15;22,2;41,0;8,1;1324
2021.01.31;13:39:34;22,2;41,0;8,1;1324
2021.01.31;13:39:52;22,3;41,1;8,1;1356
2021.01.31;13:40:20;22,3;41,3;8,2;1323
2021.01.31;13:40:38;22,3;41,2;8,1;1319
2021.01.31;13:40:56;22,3;41,1;8,1;1321
2021.01.31;13:41:15;22,3;40,9;8,1;1319
2021.01.31;13:41:43;22,3;41,3;8,2;1351
2021.01.31;13:42:01;22,3;41,0;8,1;1325
2021.01.31;13:42:19;22,3;40,6;8,0;1316
2021.01.31;13:42:38;22,3;41,0;8,1;1329
2021.01.31;13:43:06;22,2;41,2;8,1;1322
2021.01.31;13:43:24;22,2;41,1;8,1;1321
2021.01.31;13:43:42;22,3;41,4;8,2;1315
2021.01.31;13:44:00;22,3;41,2;8,1;1352
2021.01.31;13:44:28;22,3;41,3;8,2;1352
2021.01.31;13:44:47;22,3;41,2;8,1;1315
2021.01.31;13:45:05;22,3;41,1;8,1;1318
2021.01.31;13:45:23;22,3;41,1;8,1;1322
2021.01.31;13:45:51;22,3;40,0;7,9;1318
2021.01.31;13:46:10;22,3;41,2;8,1;1321
2021.01.31;13:46:28;22,3;41,1;8,1;1319
2021.01.31;13:46:46;22,3;41,1;8,1;1321
2021.01.31;13:47:14;22,3;41,4;8,2;1324
2021.01.31;13:47:32;22,3;41,5;8,2;1311
2021.01.31;13:47:51;22,3;41,2;8,1;1324
2021.01.31;13:48:09;22,3;41,1;8,1;1322
2021.01.31;13:48:37;22,3;41,6;8,2;1341
2021.01.31;13:48:55;22,2;41,5;8,1;1348
2021.01.31;13:49:14;22,3;41,6;8,2;1345
2021.01.31;13:49:32;22,2;41,4;8,1;1356
2021.01.31;13:50:00;22,3;41,9;8,3;1391
2021.01.31;13:50:18;22,3;41,7;8,2;1367
2021.01.31;13:50:36;22,3;41,7;8,2;1370
2021.01.31;13:50:55;22,3;41,7;8,2;1387
2021.01.31;13:51:23;22,3;41,8;8,3;1393
2021.01.31;13:51:41;22,3;41,8;8,3;1396
2021.01.31;13:51:59;22,3;41,7;8,2;1397
2021.01.31;13:52:17;22,3;41,8;8,3;1395
2021.01.31;13:52:45;22,3;42,1;8,3;1438
2021.01.31;13:53:04;22,3;41,8;8,3;1444
2021.01.31;13:53:22;22,3;41,8;8,3;1448
2021.01.31;13:53:40;22,3;41,9;8,3;1460
2021.01.31;13:54:08;22,3;42,3;8,4;1464
2021.01.31;13:54:27;22,3;42,1;8,3;1427
2021.01.31;13:54:45;22,3;42,0;8,3;1428
2021.01.31;13:55:03;22,3;42,0;8,3;1464
2021.01.31;13:55:31;22,3;42,6;8,4;1433
2021.01.31;13:55:49;22,3;42,3;8,4;1471
2021.01.31;13:56:08;22,3;42,2;8,3;1479
2021.01.31;13:56:26;22,3;42,2;8,3;1437
2021.01.31;13:56:54;22,3;41,3;8,2;1479
2021.01.31;13:57:12;22,3;42,4;8,4;1479
2021.01.31;13:57:30;22,3;42,3;8,4;1479
2021.01.31;13:57:49;22,3;42,7;8,4;1474
2021.01.31;13:58:17;22,3;42,7;8,4;1499
2021.01.31;13:58:35;22,3;42,4;8,4;1499
2021.01.31;13:58:53;22,3;42,6;8,4;1460
2021.01.31;13:59:12;22,3;42,5;8,4;1501
2021.01.31;13:59:40;22,3;41,4;8,2;1507
2021.01.31;13:59:58;22,3;42,5;8,4;1514
2021.01.31;14:00:16;22,3;42,5;8,4;1542
2021.01.31;14:00:34;22,3;42,5;8,4;1544
2021.01.31;14:01:02;22,3;42,6;8,4;1539
2021.01.31;14:01:21;22,3;42,8;8,5;1533
2021.01.31;14:01:39;22,3;43,0;8,5;1504
2021.01.31;14:01:57;22,3;42,7;8,4;1531
2021.01.31;14:02:25;22,3;42,9;8,5;1535
2021.01.31;14:02:44;22,3;42,7;8,4;1546
2021.01.31;14:03:02;22,3;42,7;8,4;1501
2021.01.31;14:03:20;22,3;42,7;8,4;1556
2021.01.31;14:03:48;22,3;42,9;8,5;1550
2021.01.31;14:04:06;22,3;42,8;8,5;1551
2021.01.31;14:04:25;22,3;42,5;8,4;1554
2021.01.31;14:04:43;22,3;42,9;8,5;1549
2021.01.31;14:05:11;22,4;42,7;8,5;1559
2021.01.31;14:05:29;22,3;42,6;8,4;1551
2021.01.31;14:05:47;22,3;41,6;8,2;1556
2021.01.31;14:06:06;22,3;42,6;8,4;1570
2021.01.31;14:06:34;22,4;43,1;8,6;1575
2021.01.31;14:06:52;22,4;42,7;8,5;1540
2021.01.31;14:07:10;22,4;42,8;8,5;1588
2021.01.31;14:07:29;22,4;42,8;8,5;1588
2021.01.31;14:07:57;22,3;43,2;8,5;1587
2021.01.31;14:08:15;22,3;43,0;8,5;1588
2021.01.31;14:08:33;22,3;42,6;8,4;1592
2021.01.31;14:08:51;22,4;42,8;8,5;1585
2021.01.31;14:09:19;22,4;43,0;8,5;1600
2021.01.31;14:09:38;22,4;42,9;8,5;1595
2021.01.31;14:09:56;22,4;43,1;8,6;1593
2021.01.31;14:10:14;22,3;42,7;8,4;1597
2021.01.31;14:10:42;22,4;42,9;8,5;1586
2021.01.31;14:11:00;22,4;42,8;8,5;1605
2021.01.31;14:11:19;22,4;42,9;8,5;1599
2021.01.31;14:11:37;22,4;42,9;8,5;1607
2021.01.31;14:12:05;22,4;43,1;8,6;1606
2021.01.31;14:12:23;22,4;42,8;8,5;1582
2021.01.31;14:12:42;22,4;42,6;8,5;1625
2021.01.31;14:13:00;22,4;42,8;8,5;1623
2021.01.31;14:13:28;22,4;43,0;8,5;1619
2021.01.31;14:13:46;22,4;42,9;8,5;1616
2021.01.31;14:14:04;22,4;42,8;8,5;1617
2021.01.31;14:14:23;22,4;42,7;8,5;1606
2021.01.31;14:14:51;22,4;43,0;8,5;1619
2021.01.31;14:15:09;22,4;42,8;8,5;1633
2021.01.31;14:15:27;22,4;42,8;8,5;1637
2021.01.31;14:15:46;22,4;42,9;8,5;1648
2021.01.31;14:16:14;22,4;43,2;8,6;1647
2021.01.31;14:16:32;22,4;42,9;8,5;1646
2021.01.31;14:16:50;22,4;43,1;8,6;1652
2021.01.31;14:17:08;22,4;42,0;8,3;1649
2021.01.31;14:17:36;22,4;42,8;8,5;1646
2021.01.31;14:17:55;22,4;42,2;8,4;1622
2021.01.31;14:18:13;22,4;42,7;8,5;1583
2021.01.31;14:18:31;22,3;42,7;8,4;1605
2021.01.31;14:18:59;22,3;42,5;8,4;1529
2021.01.31;14:19:18;22,4;42,3;8,4;1498
2021.01.31;14:19:36;22,4;42,2;8,4;1493
2021.01.31;14:19:54;22,4;42,2;8,4;1472
2021.01.31;14:20:22;22,4;42,1;8,4;1433
2021.01.31;14:20:40;22,4;42,4;8,4;1398
2021.01.31;14:20:59;22,4;42,4;8,4;1404
2021.01.31;14:21:17;22,4;42,5;8,4;1393
2021.01.31;14:21:45;22,4;42,5;8,4;1345
2021.01.31;14:22:03;22,4;42,3;8,4;1374
2021.01.31;14:22:22;22,4;42,2;8,4;1357
2021.01.31;14:22:40;22,4;42,3;8,4;1355
2021.01.31;14:23:08;22,5;42,4;8,5;1338
2021.01.31;14:23:26;22,5;42,4;8,5;1327
2021.01.31;14:23:45;22,6;42,0;8,4;1336
2021.01.31;14:24:03;22,6;42,1;8,5;1349
2021.01.31;14:24:31;22,6;42,2;8,5;1348
2021.01.31;14:24:49;22,6;42,1;8,5;1359
2021.01.31;14:25:07;22,6;41,9;8,4;1356
2021.01.31;14:25:26;22,7;42,0;8,5;1359
2021.01.31;14:25:54;22,7;40,8;8,2;1335
2021.01.31;14:26:12;22,7;41,9;8,5;1367
2021.01.31;14:26:30;22,7;41,7;8,4;1327
2021.01.31;14:26:49;22,7;41,9;8,5;1368
2021.01.31;14:27:17;22,6;42,0;8,4;1365
2021.01.31;14:27:35;22,6;41,8;8,4;1370
2021.01.31;14:27:53;22,7;41,7;8,4;1365
2021.01.31;14:28:12;22,6;41,6;8,4;1369
2021.01.31;14:28:39;22,6;42,0;8,4;1341
2021.01.31;14:28:58;22,6;41,8;8,4;1336
2021.01.31;14:29:16;22,6;41,8;8,4;1348
2021.01.31;14:29:34;22,6;41,8;8,4;1360
2021.01.31;14:30:02;22,7;42,0;8,5;1361
2021.01.31;14:30:21;22,7;41,9;8,5;1364
2021.01.31;14:30:39;22,7;41,8;8,4;1395
2021.01.31;14:30:57;22,7;41,6;8,4;1392
2021.01.31;14:31:25;22,7;41,9;8,5;1406
2021.01.31;14:31:43;22,7;41,7;8,4;1404
2021.01.31;14:32:02;22,7;41,7;8,4;1414
2021.01.31;14:32:20;22,7;41,7;8,4;1385
2021.01.31;14:32:48;22,7;40,7;8,2;1405
2021.01.31;14:33:06;22,6;41,7;8,4;1413
2021.01.31;14:33:25;22,7;41,8;8,4;1415
2021.01.31;14:33:43;22,6;42,1;8,5;1421
2021.01.31;14:34:11;22,6;42,5;8,5;1443
2021.01.31;14:34:29;22,6;42,3;8,5;1455
2021.01.31;14:34:47;22,6;42,2;8,5;1484
2021.01.31;14:35:06;22,6;42,3;8,5;1481
2021.01.31;14:35:34;22,6;42,7;8,6;1488
2021.01.31;14:35:52;22,6;42,5;8,5;1496
2021.01.31;14:36:11;22,6;42,4;8,5;1499
2021.01.31;14:36:29;22,6;42,4;8,5;1507
2021.01.31;14:36:57;22,6;42,8;8,6;1513
2021.01.31;14:37:15;22,6;42,5;8,5;1502
2021.01.31;14:37:33;22,6;42,5;8,5;1490
2021.01.31;14:37:52;22,6;42,5;8,5;1490
2021.01.31;14:38:20;22,6;42,3;8,5;1480
2021.01.31;14:38:38;22,6;42,6;8,6;1480
2021.01.31;14:38:56;22,6;42,2;8,5;1488
2021.01.31;14:39:15;22,6;42,3;8,5;1476
2021.01.31;14:39:42;22,6;42,3;8,5;1464
2021.01.31;14:40:01;22,6;42,1;8,5;1474
2021.01.31;14:40:19;22,6;42,1;8,5;1446
2021.01.31;14:40:37;22,6;42,3;8,5;1472
2021.01.31;14:41:05;22,7;42,5;8,6;1448
2021.01.31;14:41:24;22,6;42,1;8,5;1492
2021.01.31;14:41:42;22,6;42,1;8,5;1484
2021.01.31;14:42:00;22,6;42,0;8,4;1445
2021.01.31;14:42:28;22,6;42,2;8,5;1495
2021.01.31;14:42:46;22,6;42,2;8,5;1498
2021.01.31;14:43:05;22,6;42,2;8,5;1503
2021.01.31;14:43:23;22,6;42,2;8,5;1513
2021.01.31;14:43:51;22,6;42,5;8,5;1505
2021.01.31;14:44:09;22,6;42,6;8,6;1530
2021.01.31;14:44:28;22,5;42,2;8,4;1544
2021.01.31;14:44:46;22,5;42,3;8,5;1542
2021.01.31;14:45:14;22,5;42,5;8,5;1544
2021.01.31;14:45:32;22,5;42,4;8,5;1547
2021.01.31;14:45:50;22,5;42,3;8,5;1552
2021.01.31;14:46:09;22,5;42,3;8,5;1550
2021.01.31;14:46:37;22,5;42,6;8,5;1549
2021.01.31;14:46:55;22,5;42,3;8,5;1543
2021.01.31;14:47:13;22,5;42,4;8,5;1555
2021.01.31;14:47:32;22,5;42,3;8,5;1553
2021.01.31;14:47:59;22,5;42,6;8,5;1569
2021.01.31;14:48:18;22,5;42,4;8,5;1580
2021.01.31;14:48:36;22,5;42,3;8,5;1580
2021.01.31;14:48:54;22,5;42,7;8,5;1589
2021.01.31;14:49:22;22,5;42,7;8,5;1584
2021.01.31;14:49:41;22,4;42,4;8,4;1588
2021.01.31;14:49:59;22,4;42,4;8,4;1593
2021.01.31;14:50:17;22,4;42,4;8,4;1586
2021.01.31;14:50:45;22,5;42,6;8,5;1578
2021.01.31;14:51:03;22,4;42,3;8,4;1569
2021.01.31;14:51:22;22,4;42,4;8,4;1565
2021.01.31;14:51:40;22,4;41,3;8,2;1559
2021.01.31;14:52:08;22,3;42,4;8,4;1540
2021.01.31;14:52:26;22,3;42,2;8,3;1497
2021.01.31;14:52:45;22,4;42,2;8,4;1453
2021.01.31;14:53:03;22,3;42,1;8,3;1479
2021.01.31;14:53:31;22,3;42,0;8,3;1450
2021.01.31;14:53:49;22,3;41,8;8,3;1418
2021.01.31;14:54:07;22,3;41,2;8,1;1394
2021.01.31;14:54:26;22,3;41,4;8,2;1371
2021.01.31;14:54:54;22,3;40,2;7,9;1335
2021.01.31;14:55:12;22,3;41,2;8,1;1328
2021.01.31;14:55:30;22,3;41,1;8,1;1326
2021.01.31;14:55:49;22,3;41,5;8,2;1309
2021.01.31;14:56:16;22,4;41,4;8,2;1311
2021.01.31;14:56:35;22,4;41,3;8,2;1317
2021.01.31;14:56:53;22,4;41,3;8,2;1311
2021.01.31;14:57:11;22,3;41,1;8,1;1322
2021.01.31;14:57:39;22,4;41,2;8,2;1313
2021.01.31;14:57:58;22,4;41,3;8,2;1317
2021.01.31;14:58:16;22,4;41,1;8,2;1313
2021.01.31;14:58:34;22,4;41,1;8,2;1318
2021.01.31;14:59:02;22,4;41,5;8,2;1306
2021.01.31;14:59:20;22,4;41,2;8,2;1307
2021.01.31;14:59:39;22,4;41,1;8,2;1309
2021.01.31;14:59:57;22,4;41,1;8,2;1314
2021.01.31;15:00:25;22,4;41,4;8,2;1329
2021.01.31;15:00:43;22,4;41,3;8,2;1316
2021.01.31;15:01:02;22,4;41,1;8,2;1334
2021.01.31;15:01:20;22,4;41,1;8,2;1328
2021.01.31;15:01:48;22,4;41,4;8,2;1336
2021.01.31;15:02:06;22,4;41,3;8,2;1341
2021.01.31;15:02:24;22,4;41,2;8,2;1335
2021.01.31;15:02:43;22,5;41,4;8,3;1336
2021.01.31;15:03:11;22,5;41,6;8,3;1355
2021.01.31;15:03:29;22,4;41,5;8,2;1362
2021.01.31;15:03:47;22,5;41,5;8,3;1356
2021.01.31;15:04:06;22,4;40,5;8,0;1366
2021.01.31;15:04:33;22,5;41,6;8,3;1367
2021.01.31;15:04:52;22,5;41,5;8,3;1367
2021.01.31;15:05:10;22,5;41,3;8,3;1375
2021.01.31;15:05:28;22,5;41,5;8,3;1361
2021.01.31;15:05:56;22,5;41,8;8,4;1377
2021.01.31;15:06:15;22,5;41,7;8,3;1378
2021.01.31;15:06:33;22,5;41,8;8,4;1377
2021.01.31;15:06:51;22,5;41,7;8,3;1392
2021.01.31;15:07:19;22,5;41,7;8,3;1386
2021.01.31;15:07:37;22,5;41,7;8,3;1397
2021.01.31;15:07:56;22,5;41,6;8,3;1398
2021.01.31;15:08:14;22,5;41,7;8,3;1410
2021.01.31;15:08:42;22,5;41,7;8,3;1400
2021.01.31;15:09:00;22,5;41,7;8,3;1419
2021.01.31;15:09:19;22,5;41,7;8,3;1418
2021.01.31;15:09:37;22,5;41,6;8,3;1422
2021.01.31;15:10:05;22,5;41,9;8,4;1422
2021.01.31;15:10:23;22,5;41,7;8,3;1435
2021.01.31;15:10:41;22,5;41,8;8,4;1450
2021.01.31;15:11:00;22,5;41,8;8,4;1445
2021.01.31;15:11:28;22,6;42,1;8,5;1452
2021.01.31;15:11:46;22,6;41,9;8,4;1453
2021.01.31;15:12:04;22,6;41,8;8,4;1454
2021.01.31;15:12:23;22,6;42,0;8,4;1444
2021.01.31;15:12:50;22,6;42,2;8,5;1453
2021.01.31;15:13:09;22,6;42,0;8,4;1456
2021.01.31;15:13:27;22,6;41,8;8,4;1474
2021.01.31;15:13:45;22,6;41,8;8,4;1457
2021.01.31;15:14:13;22,6;41,8;8,4;1466
2021.01.31;15:14:32;22,6;41,8;8,4;1474
2021.01.31;15:14:50;22,6;41,9;8,4;1468
2021.01.31;15:15:08;22,6;41,9;8,4;1477
2021.01.31;15:15:36;22,6;42,1;8,5;1474
2021.01.31;15:15:54;22,6;41,9;8,4;1476
2021.01.31;15:16:13;22,6;41,7;8,4;1473
2021.01.31;15:16:31;22,6;42,1;8,5;1483
2021.01.31;15:16:59;22,6;41,9;8,4;1490
2021.01.31;15:17:17;22,6;41,8;8,4;1491
2021.01.31;15:17:36;22,6;41,8;8,4;1486
2021.01.31;15:17:54;22,6;41,9;8,4;1496
2021.01.31;15:18:22;22,6;42,1;8,5;1490
2021.01.31;15:18:40;22,6;41,8;8,4;1487
2021.01.31;15:18:58;22,6;41,7;8,4;1484
2021.01.31;15:19:17;22,6;41,7;8,4;1488
2021.01.31;15:19:45;22,6;41,9;8,4;1480
2021.01.31;15:20:03;22,6;42,0;8,4;1495
2021.01.31;15:20:21;22,6;42,1;8,5;1478
2021.01.31;15:20:40;22,6;41,8;8,4;1494
2021.01.31;15:21:07;22,6;42,0;8,4;1482
2021.01.31;15:21:26;22,6;41,9;8,4;1485
2021.01.31;15:21:44;22,5;41,9;8,4;1487
2021.01.31;15:22:02;22,5;41,8;8,4;1491
2021.01.31;15:22:30;22,5;42,2;8,4;1480
2021.01.31;15:22:49;22,5;42,2;8,4;1485
2021.01.31;15:23:07;22,5;41,9;8,4;1483
2021.01.31;15:23:25;22,5;41,8;8,4;1485
2021.01.31;15:23:53;22,5;42,1;8,4;1479
2021.01.31;15:24:11;22,6;42,1;8,5;1472
2021.01.31;15:24:30;22,5;42,0;8,4;1475
2021.01.31;15:24:48;22,5;41,9;8,4;1474
2021.01.31;15:25:16;22,5;42,1;8,4;1483
2021.01.31;15:25:34;22,5;41,8;8,4;1485
2021.01.31;15:25:53;22,5;42,3;8,5;1472
2021.01.31;15:26:11;22,5;41,8;8,4;1485
2021.01.31;15:26:39;22,5;42,1;8,4;1473
2021.01.31;15:26:57;22,5;41,8;8,4;1472
2021.01.31;15:27:15;22,5;41,7;8,3;1466
2021.01.31;15:27:34;22,5;41,8;8,4;1445
2021.01.31;15:28:02;22,5;42,0;8,4;1469
2021.01.31;15:28:20;22,5;41,8;8,4;1464
2021.01.31;15:28:38;22,5;41,7;8,3;1459
2021.01.31;15:28:57;22,5;41,7;8,3;1472
2021.01.31;15:29:25;22,5;40,7;8,1;1461
2021.01.31;15:29:43;22,5;41,8;8,4;1462
2021.01.31;15:30:01;22,5;41,7;8,3;1460
2021.01.31;15:30:19;22,5;41,4;8,3;1458
2021.01.31;15:30:47;22,5;41,8;8,4;1460
2021.01.31;15:31:06;22,5;41,8;8,4;1453
2021.01.31;15:31:24;22,4;41,6;8,3;1454
2021.01.31;15:31:42;22,5;41,8;8,4;1451
2021.01.31;15:32:10;22,5;42,0;8,4;1454
2021.01.31;15:32:29;22,4;41,7;8,3;1458
2021.01.31;15:32:47;22,5;42,1;8,4;1453
2021.01.31;15:33:05;22,4;41,7;8,3;1453
2021.01.31;15:33:33;22,4;40,7;8,1;1450
2021.01.31;15:33:51;22,4;41,7;8,3;1412
2021.01.31;15:34:10;22,4;41,7;8,3;1452
2021.01.31;15:34:28;22,5;41,7;8,3;1453
2021.01.31;15:34:56;22,4;42,0;8,3;1453
2021.01.31;15:35:14;22,5;41,7;8,3;1448
2021.01.31;15:35:32;22,4;41,7;8,3;1455
2021.01.31;15:35:51;22,4;42,0;8,3;1445
2021.01.31;15:36:19;22,4;42,1;8,4;1444
2021.01.31;15:36:37;22,4;41,9;8,3;1438
2021.01.31;15:36:55;22,4;41,7;8,3;1450
2021.01.31;15:37:14;22,4;41,7;8,3;1442
2021.01.31;15:37:42;22,4;42,0;8,3;1443
2021.01.31;15:38:00;22,4;41,8;8,3;1433
2021.01.31;15:38:18;22,4;42,0;8,3;1439
2021.01.31;15:38:36;22,5;41,7;8,3;1433
2021.01.31;15:39:04;22,4;41,9;8,3;1441
2021.01.31;15:39:23;22,4;41,7;8,3;1427
2021.01.31;15:39:41;22,4;41,6;8,3;1439
2021.01.31;15:39:59;22,5;41,7;8,3;1432
2021.01.31;15:40:27;22,5;41,1;8,2;1428
2021.01.31;15:40:46;22,4;41,6;8,3;1431
2021.01.31;15:41:04;22,4;41,6;8,3;1421
2021.01.31;15:41:22;22,5;41,6;8,3;1424
2021.01.31;15:41:50;22,4;41,9;8,3;1427
2021.01.31;15:42:08;22,4;41,6;8,3;1417
2021.01.31;15:42:27;22,4;41,6;8,3;1428
2021.01.31;15:42:45;22,5;41,9;8,4;1428
2021.01.31;15:43:13;22,5;41,9;8,4;1444
2021.01.31;15:43:31;22,5;41,8;8,4;1463
2021.01.31;15:43:50;22,5;41,9;8,4;1485
2021.01.31;15:44:08;22,5;41,9;8,4;1506
2021.01.31;15:44:36;err;err;err;1488
2021.01.31;15:44:55;err;err;err;1486
2021.01.31;15:45:13;err;err;err;1484
2021.01.31;15:45:32;err;err;err;1485
2021.01.31;15:46:00;22,5;42,3;8,5;1487
2021.01.31;15:46:18;22,5;42,2;8,4;1503
