,Datum;Uhrzeit;T-DHT22;FR-DHT22;FA-DHT22;CO2-CCS811
2021.01.05;18:00:10;21,2;38,1;7,1;403
2021.01.05;18:00:25;21,3;38,1;7,1;400
2021.01.05;18:00:41;21,3;38,2;7,1;482
2021.01.05;18:01:02;21,3;37,1;6,9;450
2021.01.05;18:01:18;21,3;38,2;7,1;402
2021.01.05;18:01:33;21,3;38,2;7,1;400
2021.01.05;18:01:48;21,3;38,2;7,1;408
2021.01.05;18:02:10;21,3;37,0;6,9;400
2021.01.05;18:02:25;21,3;38,1;7,1;425
2021.01.05;18:02:41;21,3;38,1;7,1;482
2021.01.05;18:02:56;21,3;38,2;7,1;454
2021.01.05;18:03:18;21,3;37,0;6,9;418
2021.01.05;18:03:33;21,3;38,2;7,1;408
2021.01.05;18:03:48;21,3;38,1;7,1;403
2021.01.05;18:04:04;21,3;38,1;7,1;478
2021.01.05;18:04:25;21,3;38,4;7,2;403
2021.01.05;18:04:41;21,3;38,2;7,1;482
2021.01.05;18:04:56;21,3;38,2;7,1;400
2021.01.05;18:05:11;21,2;38,3;7,1;441
2021.01.05;18:05:33;21,2;36,9;6,8;408
2021.01.05;18:05:48;21,2;38,1;7,1;482
2021.01.05;18:06:04;21,3;38,1;7,1;400
2021.01.05;18:06:19;21,3;38,1;7,1;400
2021.01.05;18:06:41;21,2;36,8;6,8;493
2021.01.05;18:06:56;21,2;37,9;7,0;403
2021.01.05;18:07:11;21,2;38,0;7,0;400
2021.01.05;18:07:26;21,2;38,1;7,1;422
2021.01.05;18:07:48;21,2;36,8;6,8;400
2021.01.05;18:08:03;21,2;38,0;7,0;400
2021.01.05;18:08:19;21,2;38,1;7,1;480
2021.01.05;18:08:34;21,3;38,1;7,1;400
2021.01.05;18:08:56;21,2;36,7;6,8;405
2021.01.05;18:09:11;21,2;37,8;7,0;400
2021.01.05;18:09:26;21,2;38,0;7,0;424
2021.01.05;18:09:42;21,2;37,9;7,0;405
2021.01.05;18:10:03;21,2;38,3;7,1;400
2021.01.05;18:10:19;21,2;37,9;7,0;405
2021.01.05;18:10:34;21,3;38,0;7,1;405
2021.01.05;18:10:49;21,2;37,8;7,0;445
2021.01.05;18:11:11;21,2;36,8;6,8;422
2021.01.05;18:11:26;21,2;37,9;7,0;405
2021.01.05;18:11:42;21,2;37,9;7,0;426
2021.01.05;18:11:57;21,2;37,7;7,0;400
2021.01.05;18:12:19;21,2;36,8;6,8;400
2021.01.05;18:12:34;21,2;37,8;7,0;400
2021.01.05;18:12:49;21,2;37,9;7,0;433
2021.01.05;18:13:05;21,2;38,0;7,0;408
2021.01.05;18:13:26;21,2;36,8;6,8;400
2021.01.05;18:13:42;21,2;37,9;7,0;413
2021.01.05;18:13:57;21,2;37,9;7,0;400
2021.01.05;18:14:12;21,3;38,0;7,1;413
2021.01.05;18:14:34;21,2;37,8;7,0;409
2021.01.05;18:14:49;21,2;37,9;7,0;405
2021.01.05;18:15:05;21,2;37,7;7,0;413
2021.01.05;18:15:20;21,2;37,7;7,0;405
2021.01.05;18:15:42;21,2;38,1;7,1;400
2021.01.05;18:15:57;21,2;37,8;7,0;405
2021.01.05;18:16:12;21,2;37,8;7,0;408
2021.01.05;18:16:27;21,2;37,9;7,0;405
2021.01.05;18:16:49;21,2;36,7;6,8;405
2021.01.05;18:17:04;21,2;37,8;7,0;405
2021.01.05;18:17:20;21,2;37,8;7,0;400
2021.01.05;18:17:35;21,2;37,9;7,0;433
2021.01.05;18:17:57;21,1;36,7;6,8;433
2021.01.05;18:18:12;21,2;37,7;7,0;428
2021.01.05;18:18:27;21,2;37,6;7,0;400
2021.01.05;18:18:43;21,2;37,7;7,0;438
2021.01.05;18:19:04;21,2;36,7;6,8;426
2021.01.05;18:19:20;21,2;37,8;7,0;400
2021.01.05;18:19:35;21,2;37,8;7,0;441
2021.01.05;18:19:50;21,2;37,7;7,0;405
2021.01.05;18:20:12;21,2;38,1;7,1;405
2021.01.05;18:20:27;21,2;37,7;7,0;405
2021.01.05;18:20:43;21,2;37,7;7,0;400
2021.01.05;18:20:58;21,2;37,7;7,0;417
2021.01.05;18:21:20;21,2;36,8;6,8;417
2021.01.05;18:21:35;21,2;37,8;7,0;400
2021.01.05;18:21:50;21,2;37,9;7,0;450
2021.01.05;18:22:06;21,2;37,9;7,0;400
2021.01.05;18:22:27;21,2;38,1;7,1;405
2021.01.05;18:22:43;21,2;37,7;7,0;400
2021.01.05;18:22:58;21,2;37,9;7,0;400
2021.01.05;18:23:13;21,2;37,6;7,0;409
2021.01.05;18:23:35;21,2;36,7;6,8;417
2021.01.05;18:23:50;21,2;37,9;7,0;408
2021.01.05;18:24:06;21,2;37,8;7,0;414
2021.01.05;18:24:21;21,2;37,9;7,0;496
2021.01.05;18:24:43;21,2;36,9;6,8;400
2021.01.05;18:24:58;21,2;37,9;7,0;450
2021.01.05;18:25:13;21,2;38,1;7,1;400
2021.01.05;18:25:28;21,2;38,1;7,1;408
2021.01.05;18:25:50;21,2;37,2;6,9;415
2021.01.05;18:26:05;21,2;38,2;7,1;405
2021.01.05;18:26:21;21,2;38,2;7,1;498
2021.01.05;18:26:36;21,2;38,5;7,1;407
2021.01.05;18:26:58;21,2;37,4;6,9;407
2021.01.05;18:27:13;21,3;38,5;7,2;400
2021.01.05;18:27:28;21,2;38,7;7,2;400
2021.01.05;18:27:44;21,2;38,8;7,2;418
2021.01.05;18:28:05;21,3;37,7;7,0;432
2021.01.05;18:28:21;21,2;38,7;7,2;486
2021.01.05;18:28:36;21,3;38,9;7,3;414
2021.01.05;18:28:51;21,4;39,0;7,3;402
2021.01.05;18:29:13;21,4;39,4;7,4;400
2021.01.05;18:29:28;21,4;39,0;7,3;416
2021.01.05;18:29:44;21,4;39,2;7,3;400
2021.01.05;18:29:59;21,5;39,4;7,4;407
2021.01.05;18:30:21;21,5;38,1;7,2;482
2021.01.05;18:30:36;21,5;39,2;7,4;405
2021.01.05;18:30:51;21,5;39,6;7,5;414
2021.01.05;18:31:07;21,5;39,6;7,5;405
2021.01.05;18:31:28;21,5;40,2;7,6;400
2021.01.05;18:31:44;21,5;40,1;7,6;405
2021.01.05;18:31:59;21,5;39,8;7,5;405
2021.01.05;18:32:14;21,4;39,6;7,4;413
2021.01.05;18:32:36;21,5;38,5;7,3;405
2021.01.05;18:32:51;21,4;39,4;7,4;402
2021.01.05;18:33:07;21,5;39,3;7,4;405
2021.01.05;18:33:22;21,5;39,7;7,5;476
2021.01.05;18:33:44;21,4;38,2;7,2;400
2021.01.05;18:33:59;21,5;39,4;7,4;407
2021.01.05;18:34:14;21,5;39,6;7,5;400
2021.01.05;18:34:30;21,5;39,5;7,4;400
2021.01.05;18:34:51;21,4;38,5;7,2;402
2021.01.05;18:35:07;21,4;39,0;7,3;405
2021.01.05;18:35:22;21,5;39,2;7,4;476
2021.01.05;18:35:37;21,4;39,1;7,3;409
2021.01.05;18:35:59;21,5;38,2;7,2;402
2021.01.05;18:36:14;21,4;39,0;7,3;409
2021.01.05;18:36:30;21,5;39,3;7,4;400
2021.01.05;18:36:45;21,4;39,3;7,4;400
2021.01.05;18:37:07;21,5;38,1;7,2;402
2021.01.05;18:37:22;21,5;39,2;7,4;485
2021.01.05;18:37:37;21,4;38,8;7,3;409
2021.01.05;18:37:53;21,5;39,0;7,4;411
2021.01.05;18:38:14;21,5;38,0;7,2;400
2021.01.05;18:38:30;21,5;39,0;7,4;402
2021.01.05;18:38:45;21,5;39,3;7,4;402
2021.01.05;18:39:00;21,5;39,2;7,4;411
2021.01.05;18:39:22;21,4;38,0;7,1;480
2021.01.05;18:39:37;21,4;39,0;7,3;407
2021.01.05;18:39:53;21,5;39,1;7,4;400
2021.01.05;18:40:08;21,5;39,1;7,4;402
2021.01.05;18:40:30;21,5;39,2;7,4;405
2021.01.05;18:40:45;21,4;38,9;7,3;448
2021.01.05;18:41:00;21,5;37,9;7,1;400
2021.01.05;18:41:16;21,5;38,9;7,3;402
2021.01.05;18:41:37;21,5;37,9;7,1;405
2021.01.05;18:41:52;21,4;38,9;7,3;405
2021.01.05;18:42:08;21,4;39,0;7,3;424
2021.01.05;18:42:23;21,4;39,1;7,3;400
2021.01.05;18:42:45;21,4;39,3;7,4;400
2021.01.05;18:43:00;21,4;38,9;7,3;428
2021.01.05;18:43:15;21,4;39,0;7,3;402
2021.01.05;18:43:31;21,4;39,1;7,3;407
2021.01.05;18:43:52;21,4;38,1;7,1;407
2021.01.05;18:44:08;21,5;39,3;7,4;405
2021.01.05;18:44:23;21,5;39,4;7,4;425
2021.01.05;18:44:38;21,5;39,5;7,4;405
2021.01.05;18:45:00;21,5;38,6;7,3;405
2021.01.05;18:45:15;21,4;39,7;7,4;442
2021.01.05;18:45:31;21,4;39,8;7,5;405
2021.01.05;18:45:46;21,4;39,8;7,5;452
2021.01.05;18:46:08;21,4;38,8;7,3;408
2021.01.05;18:46:23;21,4;40,0;7,5;400
2021.01.05;18:46:38;21,4;40,0;7,5;405
2021.01.05;18:46:54;21,4;39,9;7,5;405
2021.01.05;18:47:15;21,4;38,6;7,2;405
2021.01.05;18:47:31;21,4;39,6;7,4;413
2021.01.05;18:47:46;21,4;39,8;7,5;405
2021.01.05;18:48:01;21,4;39,7;7,4;436
2021.01.05;18:48:23;21,4;38,7;7,3;475
2021.01.05;18:48:38;21,4;39,6;7,4;400
2021.01.05;18:48:54;21,4;39,6;7,4;405
2021.01.05;18:49:09;21,4;39,7;7,4;400
2021.01.05;18:49:31;21,4;39,5;7,4;405
2021.01.05;18:49:46;21,4;39,7;7,4;405
2021.01.05;18:50:01;21,4;39,3;7,4;481
2021.01.05;18:50:17;21,5;39,5;7,4;405
2021.01.05;18:50:38;21,4;38,4;7,2;485
2021.01.05;18:50:54;21,4;39,3;7,4;413
2021.01.05;18:51:09;21,4;39,2;7,3;405
2021.01.05;18:51:24;21,5;39,3;7,4;405
2021.01.05;18:51:46;21,4;38,3;7,2;400
2021.01.05;18:52:01;21,4;39,3;7,4;400
2021.01.05;18:52:17;21,4;39,2;7,3;405
2021.01.05;18:52:32;21,4;39,3;7,4;405
2021.01.05;18:52:54;21,4;39,6;7,4;414
2021.01.05;18:53:09;21,4;39,2;7,3;400
2021.01.05;18:53:24;21,4;39,3;7,4;409
2021.01.05;18:53:40;21,4;39,3;7,4;402
2021.01.05;18:54:01;21,5;38,2;7,2;400
2021.01.05;18:54:17;21,4;38,9;7,3;434
2021.01.05;18:54:32;21,4;39,4;7,4;400
2021.01.05;18:54:47;21,4;39,1;7,3;407
2021.01.05;18:55:09;21,4;38,0;7,1;402
2021.01.05;18:55:24;21,4;39,0;7,3;400
2021.01.05;18:55:40;21,4;39,3;7,4;402
2021.01.05;18:55:55;21,4;38,9;7,3;400
2021.01.05;18:56:17;21,4;37,9;7,1;405
2021.01.05;18:56:32;21,4;38,2;7,2;407
2021.01.05;18:56:47;21,4;38,9;7,3;400
2021.01.05;18:57:03;21,4;39,1;7,3;411
2021.01.05;18:57:24;21,4;37,9;7,1;400
2021.01.05;18:57:40;21,4;39,1;7,3;400
2021.01.05;18:57:55;21,4;38,7;7,3;407
2021.01.05;18:58:10;21,4;39,0;7,3;439
2021.01.05;18:58:32;21,4;37,8;7,1;407
2021.01.05;18:58:47;21,4;37,8;7,1;400
2021.01.05;18:59:02;21,4;39,0;7,3;414
2021.01.05;18:59:18;21,4;39,0;7,3;400
2021.01.05;18:59:39;21,3;37,8;7,0;402
2021.01.05;18:59:55;21,4;38,9;7,3;400
2021.01.05;19:00:10;21,4;38,9;7,3;400
2021.01.05;19:00:25;21,4;39,0;7,3;400
2021.01.05;19:00:47;21,4;37,7;7,1;418
2021.01.05;19:01:02;21,3;38,8;7,2;402
2021.01.05;19:01:18;21,4;38,8;7,3;435
2021.01.05;19:01:33;21,4;38,9;7,3;483
2021.01.05;19:01:55;21,4;37,7;7,1;400
2021.01.05;19:02:10;21,4;38,7;7,3;400
2021.01.05;19:02:25;21,3;38,9;7,3;400
2021.01.05;19:02:41;21,4;38,6;7,2;435
2021.01.05;19:03:02;21,4;37,7;7,1;405
2021.01.05;19:03:18;21,4;38,7;7,3;425
2021.01.05;19:03:33;21,3;38,7;7,2;403
2021.01.05;19:03:48;21,4;38,7;7,3;400
2021.01.05;19:04:10;21,4;38,9;7,3;405
2021.01.05;19:04:25;21,4;38,9;7,3;441
2021.01.05;19:04:41;21,4;38,7;7,3;400
2021.01.05;19:04:56;21,3;38,4;7,2;408
2021.01.05;19:05:18;21,4;37,6;7,0;413
2021.01.05;19:05:33;21,3;38,5;7,2;405
2021.01.05;19:05:48;21,4;38,6;7,2;435
2021.01.05;19:06:04;21,4;38,5;7,2;403
2021.01.05;19:06:25;21,3;37,4;7,0;400
2021.01.05;19:06:41;21,4;38,5;7,2;400
2021.01.05;19:06:56;21,3;38,6;7,2;403
2021.01.05;19:07:11;21,3;38,6;7,2;408
2021.01.05;19:07:33;21,3;38,8;7,2;405
2021.01.05;19:07:48;21,3;38,5;7,2;400
2021.01.05;19:08:04;21,3;38,5;7,2;435
2021.01.05;19:08:19;21,3;38,6;7,2;400
2021.01.05;19:08:41;21,3;37,5;7,0;485
2021.01.05;19:08:56;21,4;38,7;7,3;417
2021.01.05;19:09:11;21,3;38,5;7,2;409
2021.01.05;19:09:27;21,3;38,7;7,2;405
2021.01.05;19:09:48;21,3;38,8;7,2;450
2021.01.05;19:10:04;21,3;38,6;7,2;400
2021.01.05;19:10:19;21,3;38,5;7,2;413
2021.01.05;19:10:34;21,3;38,6;7,2;400
2021.01.05;19:10:56;21,3;38,8;7,2;400
2021.01.05;19:11:11;21,3;38,5;7,2;426
2021.01.05;19:11:26;21,3;38,6;7,2;400
2021.01.05;19:11:42;21,3;38,5;7,2;435
2021.01.05;19:12:03;21,3;37,2;6,9;409
2021.01.05;19:12:19;21,3;38,4;7,2;405
2021.01.05;19:12:34;21,3;38,3;7,1;422
2021.01.05;19:12:49;21,3;38,7;7,2;400
2021.01.05;19:13:11;21,3;37,4;7,0;405
2021.01.05;19:13:26;21,4;38,5;7,2;414
2021.01.05;19:13:42;21,3;38,5;7,2;400
2021.01.05;19:13:57;21,3;38,2;7,1;400
2021.01.05;19:14:19;21,3;37,3;7,0;413
2021.01.05;19:14:34;21,3;38,4;7,2;424
2021.01.05;19:14:49;21,3;38,4;7,2;409
2021.01.05;19:15:05;21,3;38,3;7,1;424
2021.01.05;19:15:26;21,3;37,3;7,0;400
2021.01.05;19:15:42;21,3;38,3;7,1;405
2021.01.05;19:15:57;21,2;38,4;7,1;405
2021.01.05;19:16:12;21,3;38,4;7,2;435
2021.01.05;19:16:34;21,3;37,3;7,0;408
2021.01.05;19:16:49;21,2;38,4;7,1;405
2021.01.05;19:17:05;21,3;38,4;7,2;480
2021.01.05;19:17:20;21,3;38,5;7,2;400
2021.01.05;19:17:42;21,3;37,2;6,9;402
2021.01.05;19:17:57;21,3;38,3;7,1;402
2021.01.05;19:18:12;21,3;38,3;7,1;409
2021.01.05;19:18:27;21,2;38,3;7,1;403
2021.01.05;19:18:49;21,2;38,4;7,1;400
2021.01.05;19:19:04;21,2;38,2;7,1;487
2021.01.05;19:19:20;21,3;38,4;7,2;400
2021.01.05;19:19:35;21,3;38,5;7,2;408
2021.01.05;19:19:57;21,2;38,7;7,2;405
2021.01.05;19:20:12;21,2;38,4;7,1;438
2021.01.05;19:20:27;21,2;37,3;6,9;403
2021.01.05;19:20:43;21,2;38,3;7,1;403
2021.01.05;19:21:04;21,2;37,2;6,9;405
2021.01.05;19:21:20;21,3;38,3;7,1;400
2021.01.05;19:21:35;21,3;38,4;7,2;405
2021.01.05;19:21:50;21,2;38,4;7,1;403
2021.01.05;19:22:12;21,3;38,6;7,2;400
2021.01.05;19:22:27;21,3;38,2;7,1;403
2021.01.05;19:22:43;21,3;38,3;7,1;400
2021.01.05;19:22:58;21,3;38,4;7,2;400
2021.01.05;19:23:20;21,3;37,2;6,9;403
2021.01.05;19:23:35;21,2;38,2;7,1;400
2021.01.05;19:23:50;21,2;38,3;7,1;403
2021.01.05;19:24:06;21,3;38,5;7,2;417
2021.01.05;19:24:27;21,3;38,5;7,2;427
2021.01.05;19:24:43;21,2;38,3;7,1;403
2021.01.05;19:24:58;21,2;38,3;7,1;417
2021.01.05;19:25:13;21,2;38,3;7,1;403
2021.01.05;19:25:35;21,3;38,4;7,2;403
2021.01.05;19:25:50;21,3;38,1;7,1;408
2021.01.05;19:26:06;21,2;38,2;7,1;403
2021.01.05;19:26:21;21,3;38,2;7,1;487
2021.01.05;19:26:43;21,2;38,5;7,1;400
2021.01.05;19:26:58;21,2;38,2;7,1;400
2021.01.05;19:27:13;21,2;38,2;7,1;402
2021.01.05;19:27:29;21,3;38,3;7,1;402
2021.01.05;19:27:50;21,3;37,1;6,9;420
2021.01.05;19:28:06;21,2;38,0;7,0;403
2021.01.05;19:28:21;21,2;37,1;6,9;487
2021.01.05;19:28:36;21,2;38,2;7,1;400
2021.01.05;19:28:58;21,2;37,2;6,9;408
2021.01.05;19:29:13;21,2;38,3;7,1;400
2021.01.05;19:29:29;21,2;38,4;7,1;405
2021.01.05;19:29:44;21,2;37,6;7,0;409
2021.01.05;19:30:06;21,3;37,3;7,0;422
2021.01.05;19:30:21;21,2;38,5;7,1;485
2021.01.05;19:30:36;21,3;38,2;7,1;413
2021.01.05;19:30:52;21,2;38,3;7,1;405
2021.01.05;19:31:13;21,2;37,4;6,9;400
2021.01.05;19:31:29;21,2;38,4;7,1;403
2021.01.05;19:31:44;21,3;38,5;7,2;400
2021.01.05;19:31:59;21,3;37,4;7,0;405
2021.01.05;19:32:21;21,2;37,4;6,9;487
2021.01.05;19:32:36;21,2;38,4;7,1;405
2021.01.05;19:32:52;21,3;38,5;7,2;403
2021.01.05;19:33:07;21,2;38,5;7,1;405
2021.01.05;19:33:29;21,2;37,4;6,9;400
2021.01.05;19:33:44;21,3;38,5;7,2;400
2021.01.05;19:33:59;21,2;38,3;7,1;405
2021.01.05;19:34:15;21,3;38,6;7,2;435
2021.01.05;19:34:36;21,2;38,8;7,2;402
2021.01.05;19:34:52;21,3;38,6;7,2;400
2021.01.05;19:35:07;21,2;38,6;7,2;405
2021.01.05;19:35:22;21,3;38,7;7,2;478
2021.01.05;19:35:44;21,2;38,5;7,1;487
2021.01.05;19:35:59;21,2;38,7;7,2;407
2021.01.05;19:36:15;21,2;38,8;7,2;405
2021.01.05;19:36:30;21,2;38,8;7,2;400
2021.01.05;19:36:52;21,2;37,9;7,0;405
2021.01.05;19:37:07;21,2;38,6;7,2;424
2021.01.05;19:37:22;21,2;38,5;7,1;483
2021.01.05;19:37:37;21,2;38,8;7,2;402
2021.01.05;19:37:59;21,2;39,1;7,2;407
2021.01.05;19:38:14;21,2;38,8;7,2;402
2021.01.05;19:38:30;21,2;38,9;7,2;416
2021.01.05;19:38:45;21,2;39,0;7,2;400
2021.01.05;19:39:07;21,2;37,7;7,0;402
2021.01.05;19:39:22;21,2;38,8;7,2;480
2021.01.05;19:39:37;21,2;38,8;7,2;422
2021.01.05;19:39:53;21,2;38,8;7,2;402
2021.01.05;19:40:14;21,3;37,8;7,0;402
2021.01.05;19:40:30;21,3;38,8;7,2;400
2021.01.05;19:40:45;21,2;38,7;7,2;402
2021.01.05;19:41:00;21,2;38,7;7,2;417
2021.01.05;19:41:22;21,2;37,8;7,0;496
2021.01.05;19:41:37;21,2;38,8;7,2;400
2021.01.05;19:41:53;21,2;39,0;7,2;402
2021.01.05;19:42:08;21,3;38,9;7,3;400
2021.01.05;19:42:30;21,2;37,8;7,0;407
2021.01.05;19:42:45;21,2;39,0;7,2;400
2021.01.05;19:43:01;21,2;38,8;7,2;402
2021.01.05;19:43:16;21,2;37,8;7,0;405
2021.01.05;19:43:38;21,2;37,8;7,0;407
2021.01.05;19:43:53;21,2;38,8;7,2;405
2021.01.05;19:44:08;21,3;38,8;7,2;480
2021.01.05;19:44:23;21,2;38,7;7,2;400
2021.01.05;19:44:45;21,2;39,2;7,3;400
2021.01.05;19:45:00;21,2;38,9;7,2;405
2021.01.05;19:45:16;21,3;38,9;7,3;400
2021.01.05;19:45:31;21,3;39,2;7,3;405
2021.01.05;19:45:53;21,2;39,2;7,3;400
2021.01.05;19:46:08;21,2;38,8;7,2;400
2021.01.05;19:46:23;21,2;39,0;7,2;400
2021.01.05;19:46:39;21,2;38,9;7,2;486
2021.01.05;19:47:00;21,3;37,9;7,1;417
2021.01.05;19:47:16;21,2;38,9;7,2;405
2021.01.05;19:47:31;21,2;39,0;7,2;400
2021.01.05;19:47:46;21,3;38,1;7,1;405
2021.01.05;19:48:08;21,2;38,3;7,1;405
2021.01.05;19:48:23;21,2;39,1;7,2;421
2021.01.05;19:48:39;21,2;39,0;7,2;405
2021.01.05;19:48:54;21,2;39,0;7,2;405
2021.01.05;19:49:16;21,2;38,3;7,1;405
2021.01.05;19:49:31;21,2;39,2;7,3;405
2021.01.05;19:49:46;21,2;39,1;7,2;432
2021.01.05;19:50:02;21,2;39,1;7,2;400
2021.01.05;19:50:23;21,2;39,3;7,3;476
2021.01.05;19:50:39;21,2;38,9;7,2;486
2021.01.05;19:50:54;21,2;39,1;7,2;403
2021.01.05;19:51:09;21,2;39,2;7,3;436
2021.01.05;19:51:31;21,2;39,2;7,3;408
2021.01.05;19:51:46;21,2;39,0;7,2;403
2021.01.05;19:52:02;21,2;39,2;7,3;425
2021.01.05;19:52:17;21,2;39,1;7,2;400
2021.01.05;19:52:39;21,2;37,9;7,0;400
2021.01.05;19:52:54;21,2;39,0;7,2;421
2021.01.05;19:53:09;21,2;39,1;7,2;413
2021.01.05;19:53:25;21,2;39,1;7,2;403
2021.01.05;19:53:46;21,2;38,0;7,0;408
2021.01.05;19:54:02;21,2;39,3;7,3;400
2021.01.05;19:54:17;21,2;39,1;7,2;424
2021.01.05;19:54:32;21,2;39,2;7,3;403
2021.01.05;19:54:54;21,2;38,1;7,1;416
2021.01.05;19:55:09;21,2;39,0;7,2;486
2021.01.05;19:55:25;21,2;39,2;7,3;400
2021.01.05;19:55:40;21,2;38,6;7,2;463
2021.01.05;19:56:02;21,2;39,3;7,3;420
2021.01.05;19:56:17;21,2;39,2;7,3;405
2021.01.05;19:56:32;21,2;39,0;7,2;409
2021.01.05;19:56:48;21,2;39,1;7,2;400
2021.01.05;19:57:09;21,2;38,0;7,0;405
2021.01.05;19:57:25;21,2;39,1;7,2;400
2021.01.05;19:57:40;21,2;38,6;7,2;400
2021.01.05;19:57:55;21,2;39,2;7,3;408
2021.01.05;19:58:17;21,2;39,4;7,3;413
2021.01.05;19:58:32;21,2;39,2;7,3;405
2021.01.05;19:58:47;21,2;39,0;7,2;476
2021.01.05;19:59:03;21,3;39,3;7,3;403
2021.01.05;19:59:24;21,2;39,4;7,3;405
2021.01.05;19:59:40;21,2;39,1;7,2;408
2021.01.05;19:59:55;21,2;39,1;7,2;405
2021.01.05;20:00:10;21,2;39,3;7,3;400
2021.01.05;20:00:32;21,2;38,0;7,0;403
2021.01.05;20:00:47;21,2;39,1;7,2;403
2021.01.05;20:01:03;21,2;39,1;7,2;403
2021.01.05;20:01:18;21,2;39,2;7,3;421
2021.01.05;20:01:40;21,2;38,2;7,1;491
2021.01.05;20:01:55;21,2;38,8;7,2;405
2021.01.05;20:02:10;21,2;39,4;7,3;400
2021.01.05;20:02:26;21,2;39,5;7,3;405
2021.01.05;20:02:47;21,2;38,2;7,1;405
2021.01.05;20:03:03;21,2;39,2;7,3;400
2021.01.05;20:03:18;21,2;39,4;7,3;405
2021.01.05;20:03:33;21,2;39,3;7,3;421
2021.01.05;20:03:55;21,2;39,5;7,3;424
2021.01.05;20:04:10;21,2;39,5;7,3;402
2021.01.05;20:04:26;21,2;39,0;7,2;400
2021.01.05;20:04:41;21,2;39,1;7,2;402
2021.01.05;20:05:03;21,2;38,2;7,1;402
2021.01.05;20:05:18;21,2;39,2;7,3;407
2021.01.05;20:05:33;21,2;39,2;7,3;407
2021.01.05;20:05:49;21,2;39,4;7,3;417
2021.01.05;20:06:10;21,2;39,6;7,3;481
2021.01.05;20:06:26;21,2;39,2;7,3;433
2021.01.05;20:06:41;21,2;39,4;7,3;400
2021.01.05;20:06:56;21,2;39,4;7,3;402
2021.01.05;20:07:18;21,2;38,3;7,1;402
2021.01.05;20:07:33;21,2;39,3;7,3;407
2021.01.05;20:07:49;21,2;39,4;7,3;405
2021.01.05;20:08:04;21,2;38,3;7,1;443
2021.01.05;20:08:26;21,2;38,4;7,1;420
2021.01.05;20:08:41;21,2;39,3;7,3;400
2021.01.05;20:08:56;21,2;39,1;7,2;410
2021.01.05;20:09:12;21,2;39,4;7,3;400
2021.01.05;20:09:33;21,2;38,2;7,1;400
2021.01.05;20:09:49;21,2;39,2;7,3;401
2021.01.05;20:10:04;21,2;39,1;7,2;409
2021.01.05;20:10:19;21,2;39,4;7,3;410
2021.01.05;20:10:41;21,2;38,2;7,1;406
2021.01.05;20:10:56;21,2;39,2;7,3;409
2021.01.05;20:11:12;21,2;39,2;7,3;405
2021.01.05;20:11:27;21,2;39,1;7,2;400
2021.01.05;20:11:49;21,2;38,1;7,1;491
2021.01.05;20:12:04;21,2;39,1;7,2;427
2021.01.05;20:12:19;21,2;39,0;7,2;411
2021.01.05;20:12:34;21,2;39,3;7,3;406
2021.01.05;20:12:56;21,2;38,0;7,0;416
2021.01.05;20:13:11;21,3;39,0;7,3;400
2021.01.05;20:13:27;21,2;39,1;7,2;448
2021.01.05;20:13:42;21,3;39,0;7,3;414
2021.01.05;20:14:04;21,2;37,9;7,0;402
2021.01.05;20:14:19;21,2;39,0;7,2;400
2021.01.05;20:14:34;21,3;39,1;7,3;400
2021.01.05;20:14:50;21,3;39,0;7,3;434
2021.01.05;20:15:11;21,3;39,3;7,3;403
2021.01.05;20:15:27;21,2;39,0;7,2;476
2021.01.05;20:15:42;21,3;38,8;7,2;481
2021.01.05;20:15:57;21,2;38,9;7,2;416
2021.01.05;20:16:19;21,2;37,8;7,0;402
2021.01.05;20:16:34;21,2;38,9;7,2;402
2021.01.05;20:16:50;21,2;38,9;7,2;424
2021.01.05;20:17:05;21,3;38,8;7,2;414
2021.01.05;20:17:27;21,2;38,0;7,0;408
2021.01.05;20:17:42;21,3;38,9;7,3;406
2021.01.05;20:17:57;21,2;38,8;7,2;403
2021.01.05;20:18:13;21,2;39,0;7,2;403
2021.01.05;20:18:34;21,2;39,1;7,2;406
2021.01.05;20:18:50;21,3;38,9;7,3;400
2021.01.05;20:19:05;21,3;39,0;7,3;403
2021.01.05;20:19:20;21,2;38,9;7,2;486
2021.01.05;20:19:42;21,2;39,1;7,2;485
2021.01.05;20:19:57;21,2;38,8;7,2;403
2021.01.05;20:20:13;21,2;38,8;7,2;400
2021.01.05;20:20:28;21,2;38,9;7,2;414
2021.01.05;20:20:50;21,2;37,7;7,0;424
2021.01.05;20:21:05;21,2;38,7;7,2;403
2021.01.05;20:21:20;21,3;38,9;7,3;485
2021.01.05;20:21:35;21,2;38,9;7,2;405
2021.01.05;20:21:57;21,2;39,1;7,2;402
2021.01.05;20:22:12;21,3;38,7;7,2;403
2021.01.05;20:22:28;21,2;38,8;7,2;414
2021.01.05;20:22:43;21,2;38,8;7,2;400
2021.01.05;20:23:05;21,2;37,6;7,0;403
2021.01.05;20:23:20;21,2;38,7;7,2;414
2021.01.05;20:23:35;21,3;38,9;7,3;403
2021.01.05;20:23:51;21,2;38,7;7,2;400
2021.01.05;20:24:12;21,3;37,7;7,0;400
2021.01.05;20:24:28;21,2;38,3;7,1;402
2021.01.05;20:24:43;21,2;38,5;7,1;400
2021.01.05;20:24:58;21,3;39,0;7,3;420
2021.01.05;20:25:20;21,3;37,6;7,0;432
