Datum; Uhrzeit; T-DHT22; FR-DHT22; FA-DHT22; CO2-CCS811; CO2-SGP30; CO2-PASCO2
2020.11.25;17:08:04; 25.6;35.0;8.3;409;
2020.11.25;17:08:19; 25.6;34.6;8.2;410;
2020.11.25;17:08:42; 25.6;34.5;8.2;418;
2020.11.25;17:08:57; 25.6;35.2;8.4;405;
2020.11.25;17:09:12; 25.6;34.9;8.3;445;
2020.11.25;17:09:28; 25.6;34.6;8.2;436;
2020.11.25;17:09:50; 25.6;34.6;8.2;410;
2020.11.25;17:10:05; 25.5;35.5;8.4;403;
2020.11.25;17:10:21; 25.6;34.9;8.3;451;
2020.11.25;17:10:36; 25.5;34.8;8.2;420;
2020.11.25;17:10:58; 25.5;35.8;8.5;408;
2020.11.25;17:11:13; 25.5;35.3;8.4;426;
2020.11.25;17:11:29; 25.5;35.0;8.3;411;
2020.11.25;17:11:44; 25.5;35.8;8.5;403;
2020.11.25;17:12:07; 25.5;35.4;8.4;517;
2020.11.25;17:12:22; 25.5;35.2;8.3;400;
2020.11.25;17:12:37; 25.5;34.5;8.2;409;
2020.11.25;17:12:52; 25.5;34.7;8.2;420;
2020.11.25;17:13:15; 25.5;35.6;8.4;423;
2020.11.25;17:13:30; 25.5;35.2;8.3;415;
2020.11.25;17:13:45; 25.5;34.7;8.2;400;
2020.11.25;17:14:01; 25.5;34.8;8.2;426;
2020.11.25;17:14:23; 25.5;35.8;8.5;445;
2020.11.25;17:14:38; 25.5;35.4;8.4;413;
2020.11.25;17:14:54; 25.5;34.7;8.2;400;
2020.11.25;17:15:09; 25.5;34.5;8.2;400;
2020.11.25;17:15:31; 25.5;34.5;8.2;413;
2020.11.25;17:15:47; 25.4;35.3;8.3;426;
2020.11.25;17:16:02; 25.5;34.7;8.2;400;
2020.11.25;17:16:17; 25.5;35.0;8.3;405;
2020.11.25;17:16:40; 25.4;35.4;8.3;415;
2020.11.25;17:16:55; 25.5;35.0;8.3;408;
2020.11.25;17:17:10; 25.5;35.3;8.4;447;
2020.11.25;17:17:26; 25.4;35.2;8.3;423;
2020.11.25;17:17:48; 25.5;36.0;8.5;410;
2020.11.25;17:18:03; 25.4;35.7;8.4;400;
2020.11.25;17:18:19; 25.5;35.1;8.3;446;
2020.11.25;17:18:34; 25.5;34.9;8.3;439;
2020.11.25;17:18:56; 25.4;35.7;8.4;400;
2020.11.25;17:19:11; 25.5;35.2;8.3;415;
2020.11.25;17:19:27; 25.4;34.6;8.1;400;
2020.11.25;17:19:42; 25.5;34.9;8.3;416;
2020.11.25;17:20:04; 25.5;35.9;8.5;400;
2020.11.25;17:20:20; 25.5;35.6;8.4;407;
2020.11.25;17:20:35; 25.5;35.0;8.3;462;
2020.11.25;17:20:50; 25.5;35.1;8.3;400;
2020.11.25;17:21:13; 25.4;35.9;8.5;416;
2020.11.25;17:21:28; 25.4;35.4;8.3;407;
2020.11.25;17:21:43; 25.5;34.8;8.2;409;
2020.11.25;17:21:59; 25.4;35.4;8.3;403;
2020.11.25;17:22:21; 25.5;34.8;8.2;413;
2020.11.25;17:22:36; 25.4;35.7;8.4;424;
2020.11.25;17:22:52; 25.4;35.2;8.3;400;
2020.11.25;17:23:07; 25.4;35.2;8.3;421;
2020.11.25;17:23:29; 25.4;36.1;8.5;409;
2020.11.25;17:23:45; 25.4;35.7;8.4;405;
2020.11.25;17:24:00; 25.4;35.0;8.2;424;
2020.11.25;17:24:15; 25.4;34.9;8.2;427;
2020.11.25;17:24:38; 25.3;35.9;8.4;446;
2020.11.25;17:24:53; 25.4;36.0;8.5;403;
2020.11.25;17:25:08; 25.3;34.9;8.2;400;
2020.11.25;17:25:24; 25.4;35.0;8.2;445;
2020.11.25;17:25:46; 25.4;36.1;8.5;414;
2020.11.25;17:26:01; 25.4;36.0;8.5;408;
2020.11.25;17:26:17; 25.3;35.0;8.2;408;
